URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_THICKNESS,CASE_MATERIAL,CASE_SHAPE,CASE_BACK,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,DIAL_MARKERS,SECOND_MARKERS,BEZEL,BEZEL_COLOR,BEZEL_MATERIAL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,ENGINE,WATER_RESISTANCE,CALENDAR,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,DEPARTMENT,CATEGORY,CROWN
https://www.jomashop.com/gv2-by-gevril-turin-diamond-mother-of-pearl-dial-ladies-watch-12428b.html,$701.00,Original Box,32 mm,9 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Deployment with Push Button Release,Mother of Pearl,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Diamond,,Fixed,Yellow Gold-tone,Stainless Steel,Gv2 By Gevril,Turin,Womens,12428B,Swiss Movt,Quartz,Ronda Caliber 705,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second, Battery EOL Indicator","Analog, Gold, Stainless Steel, Diamond",Fashion,With Manufacturers Guarantee,Y-161963,Watches,Watches,Pull / Push
https://www.jomashop.com/gv2-by-gevril-turin-diamond-mother-of-pearl-dial-ladies-watch-12424b.html,$701.00,Original Box,32 mm,9 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Deployment with Push Button Release,Mother of Pearl,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Diamond,,Fixed,Yellow Gold-tone,Stainless Steel,Gv2 By Gevril,Turin,Womens,12424B,Swiss Movt,Quartz,Ronda Caliber 705,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second, Battery EOL Indicator","Analog, Gold, Stainless Steel, Diamond",Fashion,With Manufacturers Guarantee,Y-161964,Watches,Watches,Pull / Push
https://www.jomashop.com/gv2-by-gevril-naples-diamond-mother-of-pearl-dial-ladies-watch-12409.html,$701.00,Original Box,34 mm,10 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Mother of Pearl,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Diamond,,Fixed Fluted,Silver-tone,Stainless Steel,Gv2 By Gevril,Naples,Womens,12409,Swiss Movt,Quartz,Ronda Caliber 705,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second, Battery EOL Indicator","Analog, Stainless Steel, Diamond",Fashion,With Manufacturers Guarantee,Y-161959,Watches,Watches,Pull / Push
https://www.jomashop.com/coach-delancey-quartz-white-dial-ladies-watch-14502702.html,$179.99,Original Box,36 mm,9 mm,Stainless Steel,Round,Solid,Leather,Strap,White,Tang,White,Analog,Scratch Resistant Mineral,Silver-tone Skeleton,Dot,Arabic Numeral appears at the 12 o'clock position,Fixed,Silver-tone,Stainless Steel,Coach,Delancey,Womens,14502702,,Quartz,,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Dress,2 Year Jomashop Warranty,CC14502702,Watches,Watches,Pull / Push
https://www.jomashop.com/equipe-watch-e209.html,$364.99,Original Box,50 mm,16 mm,Stainless Steel,Unique,Solid,Rubber,Strap,Black,Fold Over with Push Button Release,Silver,Analog,Scratch Resistant Mineral,Luminous Black,Arabic Numeral,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Fixed,Rose Gold-tone,Stainless Steel,Equipe,Grille,Mens,E209,,Quartz,,100 meters / 330 feet,Date display between the 4 and 5 o'clock positions,"Chronograph, Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel, Chronograph",Sport,With Manufacturer's Guarantee,EQUE209,Watches,Watches,Screw Down
https://www.jomashop.com/olivia-burton-quartz-crystal-ladies-watch-ob16vs01.html,$64.99,Original Box,34 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Yellow Gold-tone,Deployment with Push Button Release,Black/Floral/Stone,Analog,Scratch Resistant Mineral,Yellow Gold-tone,Crystal,,Fixed,Yellow Gold-tone,Stainless Steel,Olivia Burton,,Womens,OB16VS01,,Quartz,,10 meters,,"Hour, Minute, Second","Analog, Gold, Stainless Steel",Fashion,2 Year Jomashop Warranty,OLBOB16VS01,Watches,Watches,
https://www.jomashop.com/michael-kors-parker-quartz-crystal-white-dial-ladies-watch-mk2914.html,$150.00,Original Box,34 mm,10 mm,Stainless Steel,Round,Solid,Leather,Strap,Pink,Tang,White,Analog,Scratch Resistant Mineral,Luminous Rose Gold-tone,Crystal Index,Arabic Numeral appear at the 12 o'clock position. Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel set with Crystals,Michael Kors,Parker,Womens,MK2914,,Quartz,,50 meters / 165 feet,,"Date, Day, Hour, Minute, Second, 24 Hour","Analog, Gold, Leather, Stainless Steel",Dress,2 Year Jomashop Warranty,MK2914,Watches,Watches,Pull / Push
https://www.jomashop.com/nixon-nixon-multi-color-dial-mens-watch-a450-712-00.html,$160.00,Original Box,38 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Black-plated,Fold Over with Safety Release,Black,Analog,Scratch Resistant Mineral,Silver-tone Skeleton,Index,Minute Markers around the outer rim,Fixed,Black-plated,Stainless Steel,Nixon,Sentry 38,Mens,A450-712-00,,Quartz,,100 meters / 330 feet,,"Hour, Minute, Second","Analog, Stainless Steel",Luxury,2 Year Jomashop Warranty,Y-160512,Watches,Watches,Pull / Push
https://www.jomashop.com/gevril-yorkville-green-dial-mens-watch-48606.html,"$1,281.00",Original Box,43 mm,13 mm,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Green,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Silver-tone,Stainless Steel with an inlaid Black Ring,Gevril,Yorkville,Mens,48606,Swiss Made,Automatic,Sellita SW200,200 meters / 660 feet,Date display at the 6 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-158900,Watches,Watches,Screw Down
https://www.jomashop.com/equipe-watch-q305.html,$264.99,Original Box,46 mm,13 mm,Stainless Steel,Round,Screw In,Leather,Strap,Black,Tang,White,Analog,Scratch Resistant Mineral,Luminous,Arabic Numeral,Minute Markers around the outer rim,Uni-directional Rotating,Rose Gold-tone,,Equipe,Paddle,Mens,Q305,,Quartz,,100 meters / 330 feet,Date display between 4 and 5 o'clock position. Day of the Week display at the 3 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel, Chronograph",Casual,With Manufacturer's Guarantee,EQUQ305,Watches,Watches,Screw Down
https://www.jomashop.com/reign-elijah-black-dial-mens-watch-reirn6506.html,$244.99,Original Box,42 mm,15 mm,Stainless Steel,Round,Transparent,Rubber,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Black,Index,,Uni-directional Rotating,Black,Stainless Steel,Reign,Elijah,Mens,REIRN6506,,Automatic,,100 meters / 330 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Rubber, Stainless Steel, Time Zone",Casual,With Manufacturers Guarantee,Y-158796,Watches,Watches,Pull / Push
https://www.jomashop.com/gucci-watch-ya139504.html,$694.99,Original Box,28 mm,6.5 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Jewelry,White Mother of Pearl,Analog,Scratch Resistant Sapphire,Silver-tone,,Roman Numerals mark the 6 and 12 o'clock positions. Gucci Name appears at the 3 o'clock position,Fixed,Silver-tone,Stainless Steel,Gucci,Horsebit,Womens,YA139504,Swiss Made,Quartz,,50 meters / 165 feet,,"Hour, Minute","Analog, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,GCYA139504,Watches,Watches,Pull / Push
https://www.jomashop.com/gevril-west-village-blue-dial-mens-watch-48913.html,"$1,055.00",Original Box,40 mm,12.5 mm,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Gevril,West Village,Mens,48913,Swiss Made,Automatic,Sellita Caliber SW200,100 meters / 330 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-158896,Watches,Watches,Screw Down
https://www.jomashop.com/gevril-yorkville-blue-dial-mens-watch-48604.html,"$1,281.00",Original Box,43 mm,13 mm,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold-tone),Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Luminous Yellow Gold-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Yellow Gold-tone,Stainless Steel with an inlaid Blue Ring,Gevril,Yorkville,Mens,48604,Swiss Made,Automatic,Sellita Caliber SW200,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-158959,Watches,Watches,Screw Down
https://www.jomashop.com/gevril-yorkville-green-dial-mens-watch-48605.html,"$1,281.00",Original Box,43 mm,13 mm,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Yellow Gold-tone,Deployment with Push Button Release,Green,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Green,Stainless Steel,Gevril,Yorkville,Mens,48605,Swiss Made,Automatic,Sellita Caliber SW200,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-158961,Watches,Watches,Screw Down
https://www.jomashop.com/gv2-by-gevril-padova-blue-dial-ladies-watch-12306b.html,$467.00,Original Box,27 mm,9.5 mm,Stainless Steel,Rectangle,Solid,Stainless Steel,Bracelet,Rose Gold-tone,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Roman Numeral & Index,,Fixed,Rose Gold-tone,Stainless Steel,Gv2 By Gevril,Padova,Womens,12306B,Swiss Movt,Quartz,Ronda Caliber 762,30 meters / 100 feet,,"Hour, Minute","Analog, Gold, Stainless Steel",Fashion,With Manufacturers Guarantee,Y-158884,Watches,Watches,Pull / Push
https://www.jomashop.com/gucci-g-timeless-silver-tone-dial-mens-watch-ya1265019.html,$850.00,Original Box,29 mm,8 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver 9Bee),Analog,Scratch Resistant Sapphire,Silver-tone,Index,,Fixed,Silver-tone,Stainless Steel,Gucci,G-Timeless,Womens,YA1265019,Swiss Made,Quartz,ETA Caliber F04.105,30 meters / 100 feet,,"Hour, Minute","Analog, Stainless Steel",Casual,2 Year Jomashop Warranty,GCYA1265019,Watches,Watches,Pull / Push
https://www.jomashop.com/coach-arden-gold-tone-quartz-ladies-watch-14503810.html,$120.00,Original Box,36 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Gold-tone,Deployment with Push Button Release,Silver White,Analog,Scratch Resistant Mineral,Gold-tone,Arabic Numeral,Minute Markers around the inner rim,Fixed,Gold-tone,Stainless Steel With Crystal,Coach,Arden,Womens,14503810,,Quartz,,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,2 Year Jomashop Warranty,CC14503810,Watches,Watches,
https://www.jomashop.com/reign-elijah-black-dial-mens-watch-reirn6504.html,$244.99,Original Box,42 mm,15 mm,Stainless Steel,Round,Transparent,Rubber,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,,Uni-directional Rotating,Red,Stainless Steel,Reign,Elijah,Mens,REIRN6504,,Automatic,,100 meters / 330 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Rubber, Stainless Steel, Time Zone",Casual,With Manufacturers Guarantee,Y-158792,Watches,Watches,Pull / Push
https://www.jomashop.com/elevon-stealth-black-dial-mens-watch-ele124-2.html,$90.00,Original Box,42 mm,10 mm,Alloy,Round,Solid,Alloy,Bracelet,Silver-tone,Fold Over,Black,Analog,Scratch Resistant Mineral,Blue,Arabic Numeral & Index,Minute Markers around the outer rim,Fixed,Silver-tone,Alloy,Elevon,Stealth,Mens,ELE124-2,,Quartz,,50 meters / 165 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Time Zone",Casual,With Manufacturers Guarantee,Y-153507,Watches,Watches,Pull / Push
https://www.jomashop.com/reign-monterey-black-dial-mens-watch-reirn6402.html,$254.00,Original Box,42 mm,14 mm,Stainless Steel,Round,Transparent,Genuine Leather,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Orange,Arabic Numeral,,Fixed,Silver-tone,Stainless Steel,Reign,Monterey,Mens,REIRN6402,,Automatic,,100 meters / 330 feet,,"Hour, Minute, Second","Analog, Leather, Stainless Steel",Casual,With Manufacturers Guarantee,Y-158551,Watches,Watches,Pull / Push
https://www.jomashop.com/breed-victor-grey-dial-mens-watch-brd9202.html,$59.99,Original Box,43 mm,8 mm,Alloy,Tonneau,Solid,Leather,Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/simplify-the-7000-white-dial-unisex-watch-sim7002.html,$74.99,Original Box,40 mm,10 mm,Alloy,Round,Solid,Genuine Leather,Strap,Black,Buckle,White,Analog,Scratch Resistant Mineral,,Arabic Numeral & Index,,Fixed,Yellow Gold-tone,Alloy,Simplify,The 7000,Unisex,SIM7002,,Quartz,,30 meters / 100 feet,,"Hour, Minute, Second","Analog, Gold, Leather, Time Zone",Casual,With Manufacturers Guarantee,Y-153486,Watches,Watches,Pull / Push
https://www.jomashop.com/baume-et-mercier-hampton-diamond-silver-tone-dial-ladies-watch-10631.html,"$2,495.00",Original Box,22 mm,7 mm,Stainless Steel,Rectangle,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over with Double Push Button Release,Silver,Analog,Scratch Resistant Sapphire,Silver-tone,Index,Arabic Numerals appear at the 6 and 12 o'clock positions,Fixed,Silver-tone,Stainless Steel set with Diamonds,Baume Et Mercier,Hampton,Womens,10631,Swiss Made,Quartz,,50 meters / 165 feet,,"Hour, Minute","Analog, Stainless Steel, Diamond",Dress,2 Year Jomashop Warranty,BMMOA10631,Watches,Watches,Pull / Push
https://www.jomashop.com/nautis-dive-chrono-500-black-dial-mens-watch-17065-b.html,$166.00,Original Box,45 mm,16 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Nautis,Dive Chrono 500,Mens,17065-B,Japan Movt,Quartz,,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Casual,With Manufacturers Guarantee,Y-151365,Watches,Watches,
https://www.jomashop.com/nautis-dive-chrono-500-black-dial-mens-watch-17065-d.html,$166.00,Original Box,45 mm,16 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Blue,Stainless Steel,Nautis,Dive Chrono 500,Mens,17065-D,Japan Movt,Quartz,,50 meters / 165 feet,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Casual,With Manufacturers Guarantee,Y-151370,Watches,Watches,
https://www.jomashop.com/creed.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/preowned-2-chopard-happy-sport-brown-dial-ladies-watch-277473-5008.html,"$12,500.00",,36 mm,,18kt Rose Gold,Round,Solid,Crocodile Leather,Strap,Brown,Tang,Brown,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Stick,"Roman numerals mark the 3, 6, 9 and 12 o'clock positions",Fixed,Rose Gold-tone,18k Rose Gold with 34 diamonds (1.87 cts),Chopard,Happy Sport,Womens,277473-5008,Swiss Made,Quartz,,30 meters / 100 feet,Date display between 4 and 5 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Leather, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-CP48999,Watches,Watches,
https://www.jomashop.com/shield-freedive-black-dial-mens-watch-sldsh115-2.html,$133.00,Original Box,45 mm,14 mm,Stainless Steel,Round,Solid,Silicone,Strap,Orange,Buckle,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Orange,Stainless Steel,Shield,Freedive,Mens,SLDSH115-2,Japan Movt,Quartz,,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Casual,With Manufacturers Guarantee,Y-151360,Watches,Watches,
https://www.jomashop.com/nautis-dive-pro-200-black-dial-mens-watch-gl1909-h.html,$96.00,Original Box,45 mm,14 mm,Stainless Steel,Round,Solid,Leather,Strap,Black,Tang,Black,Analog,Scratch Resistant Mineral,Luminous Silver-tone,Index,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Uni-directional Rotating,Orange,Stainless Steel with an inlaid Orange Ring,Nautis,Dive Pro 200,Mens,GL1909-H,Japan Movt,Quartz,,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Stainless Steel",Casual,With Manufacturers Guarantee,Y-150877,Watches,Watches,Pull / Push
https://www.jomashop.com/preowned-1-jaeger-lecoultre-reverso-diamond-mother-of-pearl-dial-ladies-watch-267-1-86.html,"$24,886.00",,21 mm,,Diamond Set 18kt Yellow Gold,Rectangle,Solid,Diamond Set 18kt Yellow Gold,Bracelet,Yellow Gold-tone,Buckle,Mother of Pearl,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Diamond,Minute Scale around the inner rim,Fixed,Yellow Gold-tone,Diamond Set 18kt Yellow Gold,Jaeger LeCoultre,Reverso,Womens,267.1.86,Swiss Made,Hand Wind,,50 meters / 165 feet,,"Hour, Minute","Analog, Gold, Diamond",Luxury,1 Year Jomashop Warranty,PRE-P-JLC49053,Watches,Watches,Pull / Push
https://www.jomashop.com/nautis-dive-pro-200-white-dial-mens-watch-gl1909-b.html,$96.00,Original Box,45 mm,14 mm,Stainless Steel,Round,Solid,Genuine Leather,Strap,Black,Buckle,White,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Nautis,Dive Pro 200,Mens,GL1909-B,Japan Movt,Quartz,,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Time Zone",Casual,With Manufacturers Guarantee,Y-150883,Watches,Watches,Pull / Push
https://www.jomashop.com/coach-tatum-quartz-silver-toned-dial-ladies-watch-14502602.html,$155.00,Original Box,38 mm,10 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver-toned,Analog,,Luminious Silver-tone,Index-Arabic Numeral,Arabic Numeral at the 12 o' clock position,,Silver-tone,Stainless Steel,Coach,Tatum,Womens,14502602,Japan Movt,Quartz,,30 meters / 100 feet,Date display at the 6 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel",Casual,2 Year Jomashop Warranty,CC14502602,Watches,Watches,Pull / Push
https://www.jomashop.com/nautis-stealth-green-dial-mens-watch-gl2087-a.html,$169.99,Original Box,45 mm,15 mm,Stainless Steel,Tonneau,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Green,Analog,Scratch Resistant Mineral,Silver-tone,Index-Arabic Numeral,"Arabic Numeral Marker appears at the 6, 9 and 12 o'clock positions. Minute Markers around the outer rim",Fixed,Silver-tone,Stainless Steel,Nautis,Stealth,Mens,GL2087-A,Swiss Made,Quartz,,200 meters / 660 feet,Day of the Week and Date display at the 3 o'clock position,"Date, Day, Hour, Minute, Second","Analog, Stainless Steel",Casual,With Manufacturers Guarantee,Y-151386,Watches,Watches,Pull / Push
https://www.jomashop.com/nautis-admiralty-pro-200-black-dial-mens-watch-gl2008-a.html,$148.00,Original Box,45 mm,14 mm,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Black,Stainless Steel,Nautis,Admiralty Pro 200,Mens,GL2008-A,Japan Movt,Quartz,,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Stainless Steel, Time Zone",Casual,With Manufacturers Guarantee,Y-150876,Watches,Watches,Pull / Push
https://www.jomashop.com/timex-waterbury-classic-quartz-black-dial-mens-watch-tw2r71400.html,$86.00,Original Box,40 mm,11 mm,Stainless Steel,Round,Solid,(Croco-Embossed) Leather,Strap,Brown,Tang,Black,Analog,Scratch Resistant Mineral,Luminous Rose Gold-tone,Arabic Numeral,Minute Markers around the outer rim,Fixed,Rose Gold-tone,Stainless Steel,Timex,Waterbury Classic,Mens,TW2R71400,,Quartz,,30 meters / 100 feet,,"Hour, Minute, Second, Indiglo Night-light","Analog, Gold, Leather, Stainless Steel",Casual,1 Year Jomashop Warranty,TXTW2R71400,Watches,Watches,Pull / Push
https://www.jomashop.com/gevril-hudson-yards-blue-dial-mens-watch-48805.html,"$1,285.00",Original Box,43 mm,14 mm,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Yellow Gold-tone,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Luminous Yellow Gold-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Yellow Gold-tone,Stainless Steel with an inlaid Blue Ceramic Ring,Gevril,Hudson Yards,Mens,48805,Swiss Made,Automatic,Sellita SW200,300 meters / 1000 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Ceramic, Gold, Stainless Steel",Luxury,With Manufacturers Guarantee,Y-149396,Watches,Watches,Screw Down
https://www.jomashop.com/breed-regulator-black-dial-mens-watch-brd8806.html,$64.99,Original Box,42 mm,11 mm,Alloy,Round,Solid,Leather,Strap,Black,Tang,Black,Analog,Scratch Resistant Mineral,Luminous Silver-tone,Arabic Numeral,24 Hour Markers. Minute Markers around the outer rim,Fixed,Silver-tone,Alloy,Breed,Regulator,Mens,BRD8806,,Quartz,,50 meters / 165 feet,,"Hour, Minute, Second","Analog, Leather",Casual,With Manufacturers Guarantee,Y-150620,Watches,Watches,Pull / Push
https://www.jomashop.com/nautis-dive-pro-200-black-dial-mens-watch-gl1909-c.html,$96.00,Original Box,45 mm,14 mm,Stainless Steel,Round,Solid,Genuine Leather,Strap,Black,Buckle,Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Multi-Color,Stainless Steel,Nautis,Dive Pro 200,Mens,GL1909-C,Japan Movt,Quartz,,200 meters / 660 feet,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Time Zone",Casual,With Manufacturers Guarantee,Y-150882,Watches,Watches,Pull / Push
https://www.jomashop.com/stuhrling-original-monaco-black-dial-mens-watch-m16246.html,$95.00,Original Box,39 mm,8.45 mm,Alloy,Round,Solid,Stainless Steel,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/stuhrling-original-aviator-silver-tone-dial-mens-watch-m16254.html,$95.00,Original Box,42 mm,8.3 mm,Alloy,Round,Transparent,Silicone,Strap,Black,Tang,Silver-tone,Analog,Krysterna,Luminous Black,Index,"Index Markers appear at the 3, 6, 9 and 12 o'clock positions",Fixed,Silver-tone,Alloy,Stuhrling Original,Aviator,Mens,M16254,,Quartz,,50 meters / 165 feet,,"Hour, Minute, Second",Analog,Military,,ST-OM16254,Watches,Watches,Pull / Push
https://www.jomashop.com/stuhrling-original-aviator-gold-tone-dial-mens-watch-m16255.html,$95.00,Original Box,42 mm,8.3 mm,Alloy,Round,Transparent,Silicone,Strap,Black,Tang,Gold,Analog,Krysterna,Black,Index,"IndexMarkers appear at the 3, 6, 9 and 12 o'clock positions",Fixed,Yellow Gold-tone,Alloy,Stuhrling Original,Aviator,Mens,M16255,,Quartz,,50 meters / 165 feet,,"Hour, Minute, Second","Analog, Gold",Military,With Manufacturers Guarantee,ST-OM16255,Watches,Watches,Pull / Push
https://www.jomashop.com/gucci-g-timeless-quartz-watch-ya1265025.html,$850.00,Original Box,27 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment,Pink Mother of Pearl (Mystic Cat),Analog,Scratch Resistant Sapphire,Silver-tone,Diamond,,Fixed,Silver-tone,Stainless Steel,Gucci,G-Timeless,Womens,YA1265025,Swiss Made,Quartz,,,,"Hour, Minute, Second","Analog, Stainless Steel, Diamond",Dress,2 Year Jomashop Warranty,GCYA1265025,Watches,Watches,Pull / Push
https://www.jomashop.com/preowned-1-breitling-superocean-heritage-chronograph-automatic-black-dial-mens-watch-u13320.html,"$6,080.00",,46 mm,,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Arabic Numeral & Index,Minute Markers around the outer rim,Uni-directional Rotating,Rose Gold-tone,18kt Rose Gold,Breitling,Superocean Heritage,Mens,U13320,Swiss Made,Automatic,Breitling Calibre 13,200 meters / 660 feet,Date display at the 3 o'clock position,"Chronograph, Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Gold, Stainless Steel, Chronograph",Luxury,1 Year Jomashop Warranty,PRE-P-BT97716,Watches,,Screw Down
https://www.jomashop.com/preowned-1-rolex-rolex-yacht-master-126621-black-dial-mens-watch-126621.html,"$16,590.00",,40 mm,12 mm,Stainless Steel,Round,Solid,18kt Rose Gold and Stainless Steel Oyster,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Fold Over,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Index,Minute Markers around the outer rim,Bi-directional Rotating,Rose Gold-tone,18kt Rose Gold,Rolex,Yacht-Master,Mens,126621 BKSO,Swiss Made,Automatic,Rolex Calibre 3235,100 meters / 330 feet,,"Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Gold, Stainless Steel",Luxury,1 Year Jomashop Warranty,PRE-P-RLX97851,Watches,,Screw Down
https://www.jomashop.com/stuhrling-original-symphony-silver-tone-dial-ladies-watch-m16256.html,$85.00,Original Box,39 mm,7.5 mm,Alloy,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Silver (Crystal-set),Analog,Krysterna,Silver-tone,Index,,Fixed,Silver-tone,Alloy set with Crystals,Stuhrling Original,Symphony,Womens,M16256,,Quartz,,50 meters / 165 feet,,"Hour, Minute, Second","Stainless Steel, Analog",Dress,,ST-OM16256,Watches,Watches,Pull / Push
